"","zip","pop_total","pop_25","prop_hs","prop_sc","prop_b","prop_grad","hh_inc","f_inc","pc_inc"
"6772","21679",332,277,0.949458483754513,0.819494584837545,0.588447653429603,0.148014440433213,116908,127222,70480
"6773","21701",41340,29771,0.949884115414329,0.741694938026939,0.496590641899835,0.241275066339727,102306,129813,56512
"6774","21702",47437,32734,0.892161055782978,0.679690841327061,0.404930653143521,0.176941406488666,104659,119903,48392
"6775","21703",41766,27276,0.915860096788385,0.685217773867136,0.42887520164247,0.172385980349025,105293,110321,44225
"6776","21704",19623,12379,0.961547782534938,0.774456741255352,0.581468616204863,0.289684142499394,164457,170093,60724
"6777","21705",4,3,1,0,0,0,NA,NA,NA
"6778","21710",4901,3678,0.94589450788472,0.739532354540511,0.526101141924959,0.205274605764002,164727,197596,65236
"6779","21711",789,702,0.944444444444444,0.484330484330484,0.192307692307692,0.0555555555555556,91083,98021,52023
"6780","21713",10146,7078,0.924696241876236,0.563577281717999,0.28369595931054,0.120938118112461,101585,123248,46822
"6781","21714",113,100,1,0.81,0.59,0.23,208750,208750,99512
"6782","21715",18,18,0.666666666666667,0,0,0,NA,NA,73861
"6783","21716",6757,4660,0.925321888412017,0.629613733905579,0.339270386266094,0.175965665236052,107188,130135,51221
"6784","21717",296,200,0.89,0.67,0.235,0.035,153030,153106,46945
"6785","21718",142,114,0.982456140350877,0.692982456140351,0.491228070175439,0.280701754385965,102917,148750,56024
"6786","21719",1162,824,0.894417475728155,0.478155339805825,0.223300970873786,0.0861650485436893,75278,84398,43082
"6787","21722",6918,4626,0.932338953739732,0.51642888024211,0.227410289667099,0.119109381755296,86341,110000,37255
"6788","21723",587,443,1,0.952595936794582,0.860045146726862,0.347629796839729,250001,250001,81283
"6789","21727",6079,3274,0.843005497861943,0.530849114233354,0.254428833231521,0.118509468540012,92697,103750,31450
"6790","21733",1240,893,0.958566629339306,0.609182530795073,0.319148936170213,0.0638297872340425,106667,113177,42688
"6791","21734",826,721,0.909847434119279,0.606102635228849,0.31622746185853,0.130374479889043,58438,79792,38984
"6792","21737",2384,1487,0.981842636180229,0.901143241425689,0.74310692669805,0.45191661062542,250001,250001,96593
"6793","21738",3668,2396,0.979549248747913,0.901502504173623,0.758764607679466,0.420283806343906,230429,250001,86408
"6794","21740",63140,43696,0.860193152691322,0.491440864152325,0.201299890150128,0.0800759794946906,59410,77411,32289
"6795","21742",35114,23954,0.900559405527261,0.603949236035735,0.298947983635301,0.130875845370293,80533,93709,40147
"6796","21746",2416,2187,0.727023319615912,0.227251943301326,0.0205761316872428,0.00274348422496571,NA,NA,1894
"6797","21750",3585,2706,0.9150036954915,0.42350332594235,0.104582409460458,0.0336289726533629,54188,89079,39417
"6798","21754",7439,5053,0.946764298436572,0.765485849990105,0.570354245002968,0.25608549376608,179797,194167,72806
"6799","21755",5740,4089,0.945218879921741,0.669112252384446,0.421863536316948,0.202494497432135,134677,153618,59199
"6800","21756",3172,2182,0.915673693858845,0.52749770852429,0.288725939505041,0.170944087992667,91836,111542,49790
"6801","21757",2810,1991,0.923154193872426,0.52435961828227,0.268709191361125,0.123556002009041,98520,110625,44948
"6802","21758",4238,2993,0.930838623454728,0.594721015703308,0.422652856665553,0.217507517540929,110694,130592,51885
"6803","21762",176,176,0.795454545454545,0.505681818181818,0.210227272727273,0,NA,NA,30555
"6804","21766",509,471,0.929936305732484,0.335456475583864,0.059447983014862,0.0382165605095541,54821,44167,29872
"6805","21767",914,666,0.738738738738739,0.441441441441441,0.0855855855855856,0.045045045045045,44960,NA,29159
"6806","21769",12695,8730,0.96872852233677,0.727835051546392,0.484650630011455,0.234822451317297,148821,164512,61639
"6807","21770",7815,5618,0.984870060519758,0.80936276254895,0.545389818440726,0.241189035243859,184464,204625,63232
"6808","21771",32827,22577,0.952473756477831,0.724985604819064,0.46131018292953,0.204854497940382,154844,164497,57250
"6809","21773",5619,3836,0.962200208550574,0.691866527632951,0.45985401459854,0.216110531803962,152839,160688,57710
"6810","21774",16515,10317,0.962779877871474,0.828923136570708,0.605602403799554,0.28244644761074,171875,182576,58468
"6811","21776",5905,4365,0.970217640320733,0.640320733104238,0.368384879725086,0.139289805269187,111923,134142,50876
"6812","21777",2333,1674,0.949820788530466,0.649940262843489,0.417562724014337,0.183393070489845,136827,144423,54095
"6813","21778",840,594,0.939393939393939,0.582491582491583,0.230639730639731,0.176767676767677,110489,158015,52664
"6814","21779",1449,908,0.852422907488987,0.549559471365639,0.370044052863436,0.0814977973568282,80743,99018,38671
"6815","21780",1814,1290,0.924806201550388,0.501550387596899,0.255038759689922,0.0705426356589147,64602,84904,35942
"6816","21781",34,13,0,0,0,0,NA,NA,4412
"6817","21782",4056,3206,0.925764192139738,0.541484716157205,0.251091703056769,0.120087336244541,89375,91900,47078
"6818","21783",9881,7253,0.904866951606232,0.51109885564594,0.212877430028954,0.0878257272852613,96055,108425,44428
"6819","21784",37813,25867,0.956585611010167,0.774229713534619,0.532338500792516,0.223025476475819,141228,164063,57412
"6820","21787",11549,7803,0.933999743688325,0.539407920030757,0.193002691272587,0.0708701781366141,88212,102663,39350
"6821","21788",11919,8791,0.907291548174269,0.542714139460812,0.294960755317939,0.11932658400637,93717,105752,50992
"6822","21790",38,18,1,0.444444444444444,0,0,NA,NA,NA
"6823","21791",4734,3414,0.944053895723492,0.512302284710018,0.263034563561804,0.110427650849443,90460,101458,43224
"6824","21793",10914,7637,0.955610841953647,0.702370040591855,0.394133822181485,0.157391645934267,128504,150493,54148
"6825","21794",2326,1510,0.998013245033113,0.852980132450331,0.580132450331126,0.364238410596026,223833,224229,87308
"6826","21795",9942,6792,0.93168433451119,0.5325382803298,0.261336866902238,0.0964369846878681,83542,112457,41856
"6827","21797",8772,6006,0.933732933732934,0.73010323010323,0.486013986013986,0.22960372960373,185435,191263,71685
"6828","21798",2765,1810,0.937569060773481,0.7,0.37182320441989,0.15524861878453,125583,149750,47239
"6829","21801",30063,18735,0.874512943688284,0.579236722711503,0.336482519348812,0.147211102215105,67140,96069,38535
"6830","21804",39461,24291,0.887201020954263,0.554773372854144,0.280844757317525,0.106623852455642,68882,85111,33932
"6831","21810",125,125,1,0.584,0.584,0,133201,133201,59254
"6832","21811",24263,19055,0.94027814221989,0.668118604040934,0.361217528207819,0.135240094463395,91293,106062,51603
"6833","21813",2936,2466,0.907948094079481,0.63544201135442,0.227088402270884,0.13544201135442,102332,107679,56747
"6834","21814",205,139,1,0.539568345323741,0,0,NA,NA,21061
"6835","21817",4102,3030,0.882178217821782,0.517821782178218,0.217821782178218,0.0861386138613861,53139,59005,32214
"6836","21821",736,634,0.861198738170347,0.514195583596215,0.083596214511041,0.0173501577287066,51500,68684,30218
"6837","21822",2603,1708,0.852459016393443,0.439110070257611,0.218384074941452,0.0708430913348946,51500,85580,30791
"6838","21824",234,176,0.681818181818182,0.170454545454545,0.0113636363636364,0.0113636363636364,87938,88813,38083
"6839","21826",5656,3315,0.928808446455505,0.566214177978884,0.386123680241327,0.182805429864253,63472,82266,28381
"6840","21829",259,241,1,0.66804979253112,0.336099585062241,0,155676,156622,66709
"6841","21830",5001,3039,0.968739717012175,0.702204672589668,0.391576176373807,0.108588351431392,110015,111611,47810
"6842","21835",390,298,0.909395973154362,0.305369127516779,0.167785234899329,0.0838926174496644,50380,46667,31153
"6843","21837",2975,2041,0.903478686918177,0.435570798628123,0.190102890739833,0.0950514453699167,71667,82955,33665
"6844","21838",1975,1339,0.899925317401046,0.466019417475728,0.195668409260642,0.0358476474981329,85577,89331,39047
"6845","21840",573,414,1,0.490338164251208,0.176328502415459,0.036231884057971,120324,NA,58067
"6846","21841",942,588,0.969387755102041,0.545918367346939,0.210884353741497,0.120748299319728,78036,105370,44900
"6847","21842",11121,8796,0.951114142792178,0.666780354706685,0.39324693042292,0.153706230104593,75372,111973,72168
"6848","21849",3845,2536,0.925473186119874,0.574526813880126,0.247239747634069,0.0914826498422713,74966,81000,43916
"6849","21850",3733,2577,0.864571206829647,0.374854481955763,0.114474194800155,0.0419091967403958,76667,82900,40209
"6850","21851",7252,5132,0.922837100545596,0.565861262665627,0.197388932190179,0.0765783320342946,50847,79868,33508
"6851","21853",11161,6405,0.907103825136612,0.502263856362217,0.217174082747853,0.0738485558157689,51710,70033,26212
"6852","21856",816,621,0.909822866344606,0.431561996779388,0.19645732689211,0.109500805152979,77946,NA,33939
"6853","21861",806,561,0.932263814616756,0.540106951871658,0.18716577540107,0.0748663101604278,85714,90833,38575
"6854","21862",41,41,1,0,0,0,NA,NA,NA
"6855","21863",5202,3445,0.923947750362845,0.503918722786647,0.263570391872279,0.129172714078374,71250,91429,33766
"6856","21864",667,405,0.846913580246914,0.451851851851852,0.0518518518518519,0,87717,96250,37393
"6857","21865",310,297,0.952861952861953,0.62962962962963,0.323232323232323,0.111111111111111,80398,98828,42627
"6858","21866",106,106,0.330188679245283,0.0471698113207547,0.0471698113207547,0,81420,NA,41693
"6859","21867",52,41,0.731707317073171,0.195121951219512,0,0,NA,NA,NA
"6860","21869",889,625,0.904,0.4304,0.1616,0.0688,66484,74276,31447
"6861","21871",1635,1355,0.835424354243542,0.47380073800738,0.208118081180812,0.0560885608856089,52064,72431,33629
"6862","21872",675,502,0.952191235059761,0.772908366533865,0.456175298804781,0.0816733067729084,114625,115743,40905
"6863","21874",1847,1169,0.86142001710864,0.538922155688623,0.190761334473909,0.0795551753635586,74545,81513,29024
"6864","21875",7455,5302,0.912485854394568,0.603545831761599,0.267069030554508,0.0831761599396454,76007,83555,40875
"6865","21890",3248,2892,0.697441217150761,0.226141078838174,0.020746887966805,0.00864453665283541,NA,NA,3767
"6866","21901",19585,12744,0.928907721280603,0.656858129315756,0.329723791588198,0.139516635279347,113107,121789,49246
"6867","21902",313,313,0.830670926517572,0.523961661341853,0.383386581469649,0.246006389776358,NA,NA,23319
"6868","21903",5679,4018,0.915878546540567,0.574415131906421,0.215778994524639,0.0883524141363863,77500,103750,36338
"6869","21904",6401,4282,0.914759458197104,0.537832788416628,0.252218589444185,0.133582438113031,84375,100531,39346
"6870","21911",10402,7359,0.865334963989672,0.523033020790868,0.238619377632831,0.104905557820356,100401,114799,39545
"6871","21912",1430,1196,0.980769230769231,0.622909698996655,0.239966555183946,0.149665551839465,65074,NA,66003
"6872","21913",863,600,0.896666666666667,0.52,0.288333333333333,0.103333333333333,95795,108015,40344
"6873","21914",786,630,0.925396825396825,0.653968253968254,0.295238095238095,0.146031746031746,57167,77300,36276
"6874","21915",2471,1950,0.908205128205128,0.496923076923077,0.218461538461538,0.0912820512820513,97794,109231,60128
"6875","21917",1786,1379,0.958665699782451,0.482958665699782,0.135605511240029,0.0717911530094271,104583,107917,48213
"6876","21918",4125,2973,0.904473595694585,0.510258997645476,0.144971409350824,0.0935082408341742,81026,97878,40778
"6877","21919",3644,2755,0.933575317604356,0.476225045372051,0.30453720508167,0.156079854809437,115152,146563,46913
"6878","21920",1153,779,0.732991014120667,0.404364569961489,0.216944801026958,0.0577663671373556,119156,119484,33102
"6879","21921",45698,31893,0.922553538394005,0.544727683190669,0.27868184241056,0.0959144639889631,84608,104792,40036
"6880","21930",30,30,1,0.266666666666667,0,0,NA,NA,38637
"6881","22003",58154,40030,0.874544091931052,0.703972020984262,0.506345241069198,0.223657257057207,134109,159534,55431
"6882","22015",44730,29860,0.950267916945747,0.842431346282652,0.663730743469524,0.328533154722036,166016,183322,62770
"6883","22025",18934,12917,0.970503986993884,0.809011380351475,0.554540527986375,0.274057443678873,135957,151958,56277
"6884","22026",21025,12786,0.905287032692007,0.71781636164555,0.383309870170499,0.175113405287033,114512,122414,44306
"6885","22027",1781,1320,0.965909090909091,0.902272727272727,0.807575757575758,0.466666666666667,250001,250001,115217
"6886","22030",60855,38103,0.941028265490906,0.828596173529643,0.664987008896937,0.327008372044196,139885,173270,59081
"6887","22031",36586,26180,0.96035141329259,0.87196333078686,0.723032849503438,0.361306340718105,129743,161508,69441
"6888","22032",29172,20059,0.968492945809861,0.856772521062865,0.682935340744803,0.356647888728252,175913,197977,67889
"6889","22033",38676,27363,0.95110185286701,0.848335343346855,0.667397580674634,0.314841208931769,134532,166160,67966
"6890","22035",0,0,NA,NA,NA,NA,NA,NA,NA
"6891","22039",19034,12812,0.982750546362785,0.913362472681861,0.781376834217921,0.448329690914767,250001,250001,90354
"6892","22041",29764,20359,0.820668991600766,0.671742227024903,0.470750036838745,0.222604253647036,91075,95952,47791
"6893","22042",34631,23976,0.862821154487821,0.700116783450117,0.546588254921588,0.264305972639306,135578,156125,60634
"6894","22043",25658,17321,0.931297269210785,0.820506899139772,0.690549044512442,0.40482651117141,143836,191341,73609
"6895","22044",14001,9574,0.84478796741174,0.682368915813662,0.502820137873407,0.283893879256319,100129,131094,52762
"6896","22046",18117,12363,0.959314082342474,0.877456927930114,0.762112755803607,0.474561190649519,175446,216011,84981
"6897","22060",10261,4977,0.981314044605184,0.898131404460518,0.567008237894314,0.269640345589713,102162,105192,37894
"6898","22066",16884,11888,0.988728129205922,0.953230148048452,0.850942126514132,0.50143001345895,250001,250001,127060
"6899","22079",36523,23394,0.936821407198427,0.79246815422758,0.576558091818415,0.249764896982132,140817,166250,56063
"6900","22101",31306,21149,0.969880372594449,0.934890538559743,0.858669440635491,0.570665279682254,250001,250001,125844
"6901","22102",28577,20984,0.986418223408311,0.918414029736942,0.814430041936714,0.468499809378574,153816,212949,107270
"6902","22124",18915,13162,0.98867953198602,0.938915058501748,0.812262574076888,0.482069594286583,216712,250001,108564
"6903","22125",839,709,0.994358251057828,0.93935119887165,0.637517630465444,0.267983074753174,166250,234375,97204
"6904","22134",7785,2914,0.982155113246397,0.832532601235415,0.537062457103638,0.172271791352093,67965,77404,31733
"6905","22150",27770,19577,0.883077080247229,0.685702610205854,0.447668182050365,0.201869540787659,120406,132670,48941
"6906","22151",17376,12080,0.889403973509934,0.682284768211921,0.500248344370861,0.207284768211921,160187,170560,57061
"6907","22152",29066,19489,0.94478936836164,0.81681974447124,0.635537995792498,0.298116886448766,159557,168309,59244
"6908","22153",32656,22537,0.955406664595998,0.852553578559702,0.669964946532369,0.339441806806585,169638,179477,67264
"6909","22172",12046,7713,0.918190068715156,0.766627771295216,0.413846752236484,0.144301828082458,113043,135406,43260
